azimuth,elevation,efficiency
99,38,0.632282940133514
99,39,0.634529355779943
99,40,0.636945845092134
99,41,0.639316739934211
99,42,0.641288209745804
99,43,0.643167212416271
99,44,0.645332869620923
99,45,0.647077349732336
99,46,0.648759222488415
99,47,0.650586439747234
99,48,0.652017949866809
99,49,0.653661798745834
99,50,0.65508523485204
99,51,0.656203896969152
99,52,0.657760592594934
99,53,0.659199479603835
99,54,0.660414449562796
99,55,0.661692691441822
99,56,0.662741438460195
99,57,0.66396566285576
99,58,0.66519158450451
99,59,0.666088126798289
99,60,0.667138301167413
99,61,0.668163145073508
99,62,0.669319219531501
99,63,0.670214818831425
99,64,0.671016283248919
99,65,0.672209327357671
99,66,0.673240838548117
99,67,0.674124466895728
99,68,0.67474472228634
99,69,0.675820420856373
99,70,0.676760822879661
99,71,0.677437845365194
99,72,0.678461659480248
99,73,0.678890178717977
99,74,0.679871028246357
99,75,0.680377370220427
99,76,0.681014218024982
99,77,0.6814926804803
99,78,0.682377441309461
99,79,0.682659791283579
99,80,0.683271724275732
99,81,0.683669611472598
99,82,0.684246412550412
99,83,0.684372489568739
99,84,0.684641547637348
99,85,0.684917038344068
99,86,0.685157116762259
99,87,0.685399456052818
99,88,0.685826166311557
99,89,0.68560523590663
99,90,0.685479945316224
100,0,0.02852360477511
100,1,0.091387712840581
100,2,0.15584389862403
100,3,0.210896151627062
100,4,0.257638089176827
100,5,0.297259217142208
100,6,0.330559425921068
100,7,0.359379882373201
100,8,0.3846278021038
100,9,0.40678335841249
100,10,0.426507456703012
100,11,0.44426718283818
100,12,0.460596217382654
100,13,0.47555145585165
100,14,0.488887361723472
100,15,0.501211780752772
100,16,0.512363232589162
100,17,0.522533454754996
100,18,0.532092195454199
100,19,0.540809714618672
100,20,0.549324209311507
100,21,0.557143519710388
100,22,0.564594087652057
100,23,0.571312748956047
100,24,0.577400756091063
100,25,0.583493752489902
100,26,0.588894850746403
100,27,0.593785801210937
100,28,0.59864091171841
100,29,0.603110924694639
100,30,0.607278523137098
100,31,0.611188748757184
100,32,0.614727834917504
100,33,0.618119094366582
100,34,0.621503278191628
100,35,0.624492547010376
100,36,0.627371216344295
100,37,0.629943984645921
100,38,0.632432966749478
100,39,0.634926965415885
100,40,0.637344001262025
100,41,0.639759398994846
100,42,0.641678020503062
100,43,0.643691856491469
100,44,0.645685752172013
100,45,0.64751388218666
100,46,0.649141031335493
100,47,0.650826911939376
100,48,0.652377547889287
100,49,0.65373833430069
100,50,0.655337391372922
100,51,0.656720115139679
100,52,0.658254023388159
100,53,0.659472442797362
100,54,0.660658298673619
100,55,0.661948525458438
100,56,0.663021070697726
100,57,0.664153815946396
100,58,0.665130108105859
100,59,0.666139204538786
100,60,0.66757411151509
100,61,0.6685432851401
100,62,0.669481348888101
100,63,0.670406568392554
100,64,0.671355094900527
100,65,0.672455285064588
100,66,0.673322387352177
100,67,0.674390291950342
100,68,0.675154650581065
100,69,0.675964254724042
100,70,0.676767190526163
100,71,0.677580069874831
100,72,0.678589200576507
100,73,0.679323095972927
100,74,0.679788174694693
100,75,0.680594333961686
100,76,0.681145248297121
100,77,0.68164991109286
100,78,0.682512205924341
100,79,0.682831957972575
100,80,0.68335147043952
100,81,0.683853680034151
100,82,0.684123503099702
100,83,0.684663868596993
100,84,0.684952740828331
100,85,0.685166022471607
100,86,0.685414325611685
100,87,0.685396089249871
100,88,0.685635949381429
100,89,0.685503869229219
100,90,0.685479945316224
101,0,0.028597039985683
101,1,0.091367994254511
101,2,0.155907805247563
101,3,0.210971351561067
101,4,0.257830712260538
101,5,0.297564829151873
101,6,0.33098999895283
101,7,0.359825463462727
101,8,0.385203161405915
101,9,0.407333594110354
101,10,0.427008593395221
101,11,0.444756890915165
101,12,0.461041966001336
101,13,0.475893223352353
101,14,0.489478238684753
101,15,0.501584103114811
101,16,0.512767505269452
101,17,0.522923397823212
101,18,0.532626164609266
101,19,0.541477821414382
101,20,0.549656949884456
101,21,0.557646555975992
101,22,0.565097796953317
101,23,0.571801473341722
101,24,0.578003867505301
101,25,0.583945242564379
101,26,0.589263483108904
101,27,0.594358682678625
101,28,0.599154575195147
101,29,0.60343770260787
101,30,0.607658797584651
101,31,0.611512215367253
101,32,0.615153120990518
101,33,0.618508961440797
101,34,0.621825482343134
101,35,0.624839476254782
101,36,0.627794020840506
101,37,0.630420574960502
101,38,0.632844088549728
101,39,0.635346154003587
101,40,0.637881978762903
101,41,0.640022879208085
101,42,0.64196705209545
101,43,0.644021726356681
101,44,0.645948307691479
101,45,0.647674406850642
101,46,0.649638110780059
101,47,0.651009989110707
101,48,0.652806626242051
101,49,0.654149219000188
101,50,0.655758909657649
101,51,0.657042158356544
101,52,0.658491608503774
101,53,0.659689501790342
101,54,0.66069540143147
101,55,0.662123461241928
101,56,0.6633299067136
101,57,0.664524264730114
101,58,0.665552701885635
101,59,0.666575147630171
101,60,0.667710771871848
101,61,0.668836196927426
101,62,0.669763846205137
101,63,0.67060366137217
101,64,0.67168814884786
101,65,0.672757863908473
101,66,0.673479862238079
101,67,0.674437745485851
101,68,0.675487513750972
101,69,0.676293600773127
101,70,0.677070466712357
101,71,0.677546138844792
101,72,0.678786910720565
101,73,0.679245682670274
101,74,0.679977295772499
101,75,0.680588670174781
101,76,0.681287907848402
101,77,0.681870646532949
101,78,0.682391314993796
101,79,0.683107716699172
101,80,0.683526738028648
101,81,0.683988097987363
101,82,0.684373911211469
101,83,0.684674758884463
101,84,0.685011455664201
101,85,0.685438380029013
101,86,0.685268286455698
101,87,0.685568764113499
101,88,0.685756718237567
101,89,0.685410223570241
101,90,0.685479945316224
102,0,0.028578560984995
102,1,0.091396710269738
102,2,0.155877019017745
102,3,0.210994315392523
102,4,0.257955198182998
102,5,0.29785597564128
102,6,0.331214949318715
102,7,0.360263929934958
102,8,0.385623791773647
102,9,0.407900177538207
102,10,0.427521701728645
102,11,0.445197424123159
102,12,0.461566349249552
102,13,0.476423469035711
102,14,0.489845597734232
102,15,0.502123420631982
102,16,0.513305182643614
102,17,0.523573791279738
102,18,0.53309688753604
102,19,0.542024148276801
102,20,0.550222924952401
102,21,0.558191959538272
102,22,0.565590127925899
102,23,0.572399216721945
102,24,0.578568263277823
102,25,0.584385252263633
102,26,0.589743366827634
102,27,0.594853402573358
102,28,0.599591262692841
102,29,0.603933074717467
102,30,0.60831755582091
102,31,0.612047122899689
102,32,0.615613650672051
102,33,0.618930333426956
102,34,0.622274987886652
102,35,0.625262286431378
102,36,0.628161656770496
102,37,0.630888148263274
102,38,0.633387266773995
102,39,0.635870416592815
102,40,0.638218696315781
102,41,0.640396341422898
102,42,0.642423230302439
102,43,0.644464911035657
102,44,0.646297414311792
102,45,0.648123772797989
102,46,0.649884143042364
102,47,0.651361026746132
102,48,0.653135052057391
102,49,0.65443333197507
102,50,0.656035483747154
102,51,0.657502127063819
102,52,0.658698485019806
102,53,0.660097353052347
102,54,0.661196949207527
102,55,0.662256236137928
102,56,0.66360769317766
102,57,0.664679352660308
102,58,0.665770304470133
102,59,0.66688573351924
102,60,0.667926229525768
102,61,0.668988783241679
102,62,0.669764974168666
102,63,0.670776209842886
102,64,0.671713052770218
102,65,0.672789842114899
102,66,0.67381997936171
102,67,0.674535053853248
102,68,0.675644327378023
102,69,0.676450480197927
102,70,0.677196799098583
102,71,0.677825455554923
102,72,0.67887348727595
102,73,0.67947037907575
102,74,0.680094850709728
102,75,0.680830058518202
102,76,0.68118820036622
102,77,0.681987239938269
102,78,0.682530557385918
102,79,0.683117755818007
102,80,0.683529844857374
102,81,0.68385074377901
102,82,0.684418166118417
102,83,0.684834573685466
102,84,0.685166331685981
102,85,0.685097518893761
102,86,0.685292032149028
102,87,0.685530074366012
102,88,0.685765029240427
102,89,0.685690090293421
102,90,0.685479945316224
103,0,0.02859447917795
103,1,0.09158662592653
103,2,0.156010263498147
103,3,0.211022890502769
103,4,0.258038757043722
103,5,0.298092122646822
103,6,0.33173547986507
103,7,0.36063311319908
103,8,0.38614824907244
103,9,0.408531898706184
103,10,0.428012561518435
103,11,0.445891463683854
103,12,0.462165807755023
103,13,0.477151232623023
103,14,0.490419188746704
103,15,0.502737022404297
103,16,0.513961924623732
103,17,0.524077246454417
103,18,0.533523026744392
103,19,0.54250416827076
103,20,0.550905586096151
103,21,0.558813458596591
103,22,0.565970690535745
103,23,0.572724882927611
103,24,0.5791678248657
103,25,0.585005481277922
103,26,0.590277022269261
103,27,0.595385661740232
103,28,0.599996410934901
103,29,0.604565089449923
103,30,0.608685169894711
103,31,0.612330426880192
103,32,0.616000525289181
103,33,0.619501117332314
103,34,0.622555703835248
103,35,0.625591386648919
103,36,0.628418165956091
103,37,0.631268707712485
103,38,0.633922323127085
103,39,0.636195906191927
103,40,0.63856773251923
103,41,0.640777048533436
103,42,0.642725372438202
103,43,0.644820145493586
103,44,0.646727349157509
103,45,0.64840296662364
103,46,0.650072465066709
103,47,0.651956847433729
103,48,0.653347905745043
103,49,0.65499282395127
103,50,0.656436282039633
103,51,0.657625956368796
103,52,0.659206384274115
103,53,0.660332323763357
103,54,0.661455805067034
103,55,0.662725633302943
103,56,0.663972013223802
103,57,0.665003225544346
103,58,0.66609021765269
103,59,0.667149850674454
103,60,0.668003125298691
103,61,0.669214795227801
103,62,0.670166105159011
103,63,0.671235387821206
103,64,0.671955547551671
103,65,0.672929692905671
103,66,0.673762590243946
103,67,0.67497978162007
103,68,0.675754434087677
103,69,0.67665322288235
103,70,0.677293847402327
103,71,0.678191734962944
103,72,0.678894364879741
103,73,0.679807984405388
103,74,0.680252393600024
103,75,0.681135420436227
103,76,0.6815591754584
103,77,0.682138334018598
103,78,0.682505056289319
103,79,0.68314753491695
103,80,0.683553320193702
103,81,0.683833397245171
103,82,0.684279298745953
103,83,0.6849134406253
103,84,0.685024707562883
103,85,0.685274888877278
103,86,0.685704338210589
103,87,0.68561123891052
103,88,0.685750224469747
103,89,0.685524836891873
103,90,0.685479945316224
104,0,0.028671384320587
104,1,0.091705415441665
104,2,0.156128945544482
104,3,0.211225430642062
104,4,0.258346936912697
104,5,0.298496738898599
104,6,0.332039473834071
104,7,0.361114830264526
104,8,0.386561400972628
104,9,0.408823897000213
104,10,0.428547374862933
104,11,0.446368296719653
104,12,0.462615661919441
104,13,0.477492729002607
104,14,0.49093527978914
104,15,0.503088850858937
104,16,0.514328802271836
104,17,0.524526989253567
104,18,0.53418836672085
104,19,0.543048141400191
104,20,0.551529513907888
104,21,0.559306682050353
104,22,0.566717669633013
104,23,0.573474476535201
104,24,0.579554391376879
104,25,0.585473670132494
104,26,0.590829855348785
104,27,0.595947824393852
104,28,0.600620375591384
104,29,0.605039853402436
104,30,0.609152950558325
104,31,0.612978891863256
104,32,0.616415908858734
104,33,0.619736261411842
104,34,0.623103719237795
104,35,0.626139422925019
104,36,0.628895266811378
104,37,0.631690163237636
104,38,0.634236757013124
104,39,0.636669852586876
104,40,0.639064287603751
104,41,0.641146260433326
104,42,0.643202108845313
104,43,0.645164675118667
104,44,0.647064077330905
104,45,0.648743175727533
104,46,0.650542005722214
104,47,0.652167164883456
104,48,0.653674719971813
104,49,0.655230369573157
104,50,0.656702795648019
104,51,0.657949781374863
104,52,0.659401999842157
104,53,0.660358739020851
104,54,0.661779029548196
104,55,0.662854030021479
104,56,0.664233804984745
104,57,0.66523328500336
104,58,0.666322506757299
104,59,0.66739706200601
104,60,0.668435832527803
104,61,0.669532803262422
104,62,0.670356442336492
104,63,0.671395987346171
104,64,0.6722362634408
104,65,0.673248807898257
104,66,0.674232524410862
104,67,0.675138480302573
104,68,0.675588928933722
104,69,0.676663370615384
104,70,0.677466610641386
104,71,0.678170800516674
104,72,0.678842892687342
104,73,0.679567417771186
104,74,0.680671800759405
104,75,0.68113295030179
104,76,0.681543080334624
104,77,0.682175471587152
104,78,0.682687703409419
104,79,0.683256464095708
104,80,0.683844645698328
104,81,0.684176463106285
104,82,0.68441605372622
104,83,0.684765069809714
104,84,0.685189604554434
104,85,0.685276017332465
104,86,0.68547328991448
104,87,0.685567917718546
104,88,0.685480459704129
104,89,0.685623768415808
104,90,0.685479945316224
105,0,0.028664906814878
105,1,0.09159954376445
105,2,0.156339073337384
105,3,0.211627693684658
105,4,0.258814945448
105,5,0.298817937464603
105,6,0.332428723536256
105,7,0.361481171669777
105,8,0.386896996863976
105,9,0.409365439633438
105,10,0.428952305028409
105,11,0.446802031378029
105,12,0.463135303529043
105,13,0.47794863923999
105,14,0.491529694123907
105,15,0.50380678852671
105,16,0.514846941383094
105,17,0.525258293521902
105,18,0.534575140515923
105,19,0.543550015875334
105,20,0.551880197434046
105,21,0.559706204991462
105,22,0.567137093202362
105,23,0.573707512897381
105,24,0.580221793692784
105,25,0.585973924587474
105,26,0.591348443881148
105,27,0.596588195093136
105,28,0.601257165224538
105,29,0.605430733523044
105,30,0.609654463168527
105,31,0.613428821598381
105,32,0.616991905993273
105,33,0.62051063206524
105,34,0.623565349414629
105,35,0.626592311367118
105,36,0.629423295376775
105,37,0.631862297695372
105,38,0.634652307052341
105,39,0.637160611149491
105,40,0.639308576148974
105,41,0.64155061005914
105,42,0.643705015011056
105,43,0.645489780019568
105,44,0.647435482377783
105,45,0.648905193335787
105,46,0.650970412744536
105,47,0.652534327441423
105,48,0.654009064433396
105,49,0.65541519369078
105,50,0.656966412741372
105,51,0.658232215856628
105,52,0.659557361592298
105,53,0.660877861654909
105,54,0.662186727808577
105,55,0.663242021492227
105,56,0.664340971460824
105,57,0.665662785442361
105,58,0.666423438069457
105,59,0.66766467416896
105,60,0.668697921655433
105,61,0.669804212955771
105,62,0.670644253255407
105,63,0.671559634590266
105,64,0.672572025711895
105,65,0.673303859714811
105,66,0.674348723159983
105,67,0.674977885484782
105,68,0.675946895420021
105,69,0.676951737067588
105,70,0.677758361446319
105,71,0.678281268630383
105,72,0.679129697385899
105,73,0.679936030071634
105,74,0.680528562039005
105,75,0.681268291128719
105,76,0.681870239436451
105,77,0.682338585113976
105,78,0.682823928331977
105,79,0.683562980885805
105,80,0.683593394097858
105,81,0.684176389310647
105,82,0.684433996032377
105,83,0.684934315322756
105,84,0.685045347676487
105,85,0.685280226546124
105,86,0.685790648795723
105,87,0.685809018361052
105,88,0.685842746290224
105,89,0.685482689022495
105,90,0.685479945316224
106,0,0.028693113363535
106,1,0.0915262180855
106,2,0.156575909634171
106,3,0.211917325236036
106,4,0.259214031440862
106,5,0.299167646898539
106,6,0.332830640888268
106,7,0.361977519711603
106,8,0.387348054344288
106,9,0.409870797519131
106,10,0.429466575792266
106,11,0.44737997809438
106,12,0.463602708436064
106,13,0.478550015514049
106,14,0.492032277145192
106,15,0.504257806076499
106,16,0.515389838801355
106,17,0.52565929613476
106,18,0.53522881806712
106,19,0.543931176518113
106,20,0.552383253662584
106,21,0.560396493936513
106,22,0.567606148832006
106,23,0.574243388594551
106,24,0.580475408892709
106,25,0.586357453982913
106,26,0.591750234998619
106,27,0.596779329615493
106,28,0.601467852384052
106,29,0.605929651646138
106,30,0.61000877971044
106,31,0.614051698453497
106,32,0.617475352511078
106,33,0.620734425550534
106,34,0.624151549600503
106,35,0.626819470716769
106,36,0.629714859084185
106,37,0.632286194693214
106,38,0.635070371343833
106,39,0.637390545194502
106,40,0.639661901398038
106,41,0.641692469020777
106,42,0.64405280117171
106,43,0.646028552731772
106,44,0.647894063053499
106,45,0.649521256380541
106,46,0.651256192162416
106,47,0.652695333316243
106,48,0.65438469981188
106,49,0.655719687766686
106,50,0.657239717459587
106,51,0.658595843234386
106,52,0.660018513376545
106,53,0.661029380095562
106,54,0.662637412505348
106,55,0.663401512110981
106,56,0.664705421458859
106,57,0.665522750614486
106,58,0.666695117721027
106,59,0.667754923187664
106,60,0.66871673843343
106,61,0.669828468731484
106,62,0.67099132178099
106,63,0.671862229414914
106,64,0.672983540302422
106,65,0.673538012050334
106,66,0.674444552219509
106,67,0.675387506474255
106,68,0.676126428864476
106,69,0.676975907125669
106,70,0.677636884043282
106,71,0.678413554067202
106,72,0.679321928340613
106,73,0.679957516750291
106,74,0.680825963881346
106,75,0.681496718096293
106,76,0.681721367814451
106,77,0.682310114569044
106,78,0.683116006786289
106,79,0.683449122970586
106,80,0.683952470184645
106,81,0.684221112390156
106,82,0.684782698827578
106,83,0.684968608101838
106,84,0.685215193885519
106,85,0.685219821641587
106,86,0.685559768800415
106,87,0.685620300970355
106,88,0.68565779769444
106,89,0.685750255752399
106,90,0.685479945316224
107,0,0.028710794299455
107,1,0.091578807760832
107,2,0.156628035488127
107,3,0.212282820095869
107,4,0.259537614564354
107,5,0.299493153140596
107,6,0.333032655936387
107,7,0.362362381897957
107,8,0.387787847973997
107,9,0.41028150753503
107,10,0.429980479955199
107,11,0.447866242899565
107,12,0.464200789459906
107,13,0.479034862616438
107,14,0.492621506034308
107,15,0.504708956815623
107,16,0.515888904751451
107,17,0.526127970314248
107,18,0.53564032965403
107,19,0.544571972572367
107,20,0.553018148047852
107,21,0.560690920865292
107,22,0.5680112580265
107,23,0.57479812877419
107,24,0.580982820626923
107,25,0.5868611109799
107,26,0.592348278009727
107,27,0.597167217461613
107,28,0.601806279807449
107,29,0.606336922217406
107,30,0.610331735967754
107,31,0.614491914244163
107,32,0.617823000316841
107,33,0.621239431781816
107,34,0.624264285924179
107,35,0.627331744016074
107,36,0.630212290566697
107,37,0.632862712963235
107,38,0.635409132025724
107,39,0.637608798274927
107,40,0.639957962877682
107,41,0.642145351461823
107,42,0.64440490260905
107,43,0.646259003275772
107,44,0.648098747091012
107,45,0.649985549246522
107,46,0.651542356294156
107,47,0.653313017521031
107,48,0.654733455660193
107,49,0.656069228251419
107,50,0.657631428992456
107,51,0.659177972874302
107,52,0.660202474904608
107,53,0.661538340775085
107,54,0.662358073397604
107,55,0.6637773885503
107,56,0.664893360308843
107,57,0.666084422708318
107,58,0.667291753919992
107,59,0.668053769685479
107,60,0.669236376179119
107,61,0.670005371410246
107,62,0.671146564921007
107,63,0.67181355760177
107,64,0.672671522923788
107,65,0.673593481833196
107,66,0.674800469635859
107,67,0.67536125913076
107,68,0.676331180747442
107,69,0.677231839628315
107,70,0.677926352431108
107,71,0.67865197509774
107,72,0.67944551448832
107,73,0.680144660988246
107,74,0.680826527413944
107,75,0.681634985104763
107,76,0.681965333488621
107,77,0.682815948802798
107,78,0.682842464140465
107,79,0.683424951809794
107,80,0.683864641611482
107,81,0.684295165948057
107,82,0.684656858341969
107,83,0.684669609754374
107,84,0.685154059769498
107,85,0.685442367511931
107,86,0.685635980275912
107,87,0.685710234440956
107,88,0.685644464165847
107,89,0.685698028955876
107,90,0.685479945316224
108,0,0.028766415476865
108,1,0.091747755927119
108,2,0.156476634233269
108,3,0.212330729584668
108,4,0.259691462182912
108,5,0.29975621796666
108,6,0.333421433801094
108,7,0.362712427472834
108,8,0.388323953167769
108,9,0.41071361832196
108,10,0.43040846892716
108,11,0.448374114979112
108,12,0.464725905309828
108,13,0.479505550882825
108,14,0.492988097516925
108,15,0.505327918967774
108,16,0.516418859607539
108,17,0.526613513510575
108,18,0.536134574809278
108,19,0.545061024541696
108,20,0.553552847152401
108,21,0.561289247377876
108,22,0.568543880175301
108,23,0.575147041842869
108,24,0.581492038508331
108,25,0.58722142143099
108,26,0.592726765954162
108,27,0.59764687718779
108,28,0.602374926511911
108,29,0.606761240794854
108,30,0.610775090086931
108,31,0.614606014073438
108,32,0.618419260441539
108,33,0.621592463833173
108,34,0.624688360803096
108,35,0.62765420300876
108,36,0.630631662502585
108,37,0.633269861914592
108,38,0.635757480869397
108,39,0.638244651970814
108,40,0.640423746490731
108,41,0.64273372277279
108,42,0.644739407875315
108,43,0.646581082702167
108,44,0.648446925847459
108,45,0.650289028661658
108,46,0.651934282789642
108,47,0.65345639233093
108,48,0.65518922287697
108,49,0.65657893647535
108,50,0.65805521597656
108,51,0.659154909413771
108,52,0.660464465203348
108,53,0.661943074725709
108,54,0.662900471470465
108,55,0.663858353494905
108,56,0.665149672941261
108,57,0.666253945045924
108,58,0.667181366186572
108,59,0.668363676465241
108,60,0.669165439219572
108,61,0.670168904270672
108,62,0.671350519953385
108,63,0.672198734768017
108,64,0.673180266362052
108,65,0.674199029176458
108,66,0.675067143696748
108,67,0.675860449895534
108,68,0.676571914617915
108,69,0.677449221852393
108,70,0.678229875497336
108,71,0.679029174532536
108,72,0.679602781073122
108,73,0.680349903052823
108,74,0.68093359235062
108,75,0.681749186481081
108,76,0.682058927854343
108,77,0.682732641689106
108,78,0.68313841916831
108,79,0.68368614919514
108,80,0.684083346710805
108,81,0.684366006879386
108,82,0.684745242839627
108,83,0.685133313605106
108,84,0.68521909207625
108,85,0.685518093522644
108,86,0.685450639675502
108,87,0.685756844177051
108,88,0.685554519649991
108,89,0.685508434984093
108,90,0.685479945316224
109,0,0.028806598546119
109,1,0.091858695911105
109,2,0.156646335133726
109,3,0.21230665576155
109,4,0.259790656108965
109,5,0.300023180494319
109,6,0.33376892187543
109,7,0.363024292423123
109,8,0.388702689269564
109,9,0.411192613998168
109,10,0.430889804300977
109,11,0.448870238299006
109,12,0.465190360324292
109,13,0.48001309225646
109,14,0.493555136335624
109,15,0.505730123647721
109,16,0.516850534143517
109,17,0.527334226868804
109,18,0.536638804507332
109,19,0.54560883204415
109,20,0.553869215371261
109,21,0.561965400297882
109,22,0.569014759699201
109,23,0.575766814701408
109,24,0.582002729349879
109,25,0.58776256818023
109,26,0.593197187671595
109,27,0.598272320986451
109,28,0.602952990301609
109,29,0.607273484534354
109,30,0.611208029813162
109,31,0.615223679258933
109,32,0.618784763059777
109,33,0.621975244079249
109,34,0.625214780555729
109,35,0.628257419588104
109,36,0.631003393778112
109,37,0.633614099788176
109,38,0.636136909227775
109,39,0.638640989527621
109,40,0.64066117256536
109,41,0.642958124454217
109,42,0.645106663736589
109,43,0.646925457310059
109,44,0.648897017776836
109,45,0.650559662729519
109,46,0.652174426633474
109,47,0.653962486811675
109,48,0.655342209087638
109,49,0.656752330632056
109,50,0.658200204266809
109,51,0.659625651351369
109,52,0.660851060772556
109,53,0.661870311512038
109,54,0.663357786075822
109,55,0.664258684205131
109,56,0.665419285087858
109,57,0.666468520630609
109,58,0.667402881880098
109,59,0.668441032099304
109,60,0.669625724225794
109,61,0.670589872410666
109,62,0.671619668071374
109,63,0.672421480833014
109,64,0.673317079459575
109,65,0.674114730689406
109,66,0.675066549025783
109,67,0.675873880814191
109,68,0.67685841261129
109,69,0.677593084282446
109,70,0.678281699164841
109,71,0.678988611368969
109,72,0.67977292291357
109,73,0.680263520871273
109,74,0.681016835566199
109,75,0.681569465901225
109,76,0.682331874912968
109,77,0.682738409086622
109,78,0.683144394369371
109,79,0.683745249070851
109,80,0.684195799858791
109,81,0.684419938655271
109,82,0.684702146759343
109,83,0.685079256123465
109,84,0.685191517650418
109,85,0.685438874020522
109,86,0.68563848938686
109,87,0.685700486505639
109,88,0.685615609755811
109,89,0.685749787903476
109,90,0.685479945316224
110,0,0.028848348466311
110,1,0.091896701212517
110,2,0.156751661997318
110,3,0.212465834863073
110,4,0.259988255987147
110,5,0.300312687568151
110,6,0.334290008139113
110,7,0.363563791889537
110,8,0.389144205046245
110,9,0.411632499958164
110,10,0.431387686456403
110,11,0.449301144963962
110,12,0.465709657302864
110,13,0.480651610495306
110,14,0.494056481951639
110,15,0.506237428641625
110,16,0.51752503028383
110,17,0.527702205380521
110,18,0.537133526860998
110,19,0.546054560951428
110,20,0.554486041886264
110,21,0.562204422592451
110,22,0.569485097581009
110,23,0.576195603748665
110,24,0.582482632294418
110,25,0.588263511757556
110,26,0.593698014840627
110,27,0.598715683056489
110,28,0.603216284995354
110,29,0.607749536916886
110,30,0.611677230550492
110,31,0.615550657409917
110,32,0.6189681995197
110,33,0.622594649312604
110,34,0.625734114591808
110,35,0.628578835110295
110,36,0.631357885615019
110,37,0.634078830045789
110,38,0.636462788390025
110,39,0.638945305889963
110,40,0.641211812135341
110,41,0.64323691349947
110,42,0.645567519474497
110,43,0.647382787701967
110,44,0.649228887799957
110,45,0.650648503514535
110,46,0.652603985866095
110,47,0.654235928143579
110,48,0.655570027417456
110,49,0.6570894739295
110,50,0.658422662631557
110,51,0.659745396865795
110,52,0.661112341376011
110,53,0.66212559262884
110,54,0.663342157061511
110,55,0.664814385447064
110,56,0.665585280797484
110,57,0.666679226543903
110,58,0.667915541115609
110,59,0.668782326213199
110,60,0.66998549898762
110,61,0.670595748036366
110,62,0.671884839164423
110,63,0.672664805847723
110,64,0.67346597191792
110,65,0.674444557079156
110,66,0.675189101390558
110,67,0.675969607589182
110,68,0.676873890025326
110,69,0.677863995021462
110,70,0.678535344495993
110,71,0.679253528395139
110,72,0.679772454494098
110,73,0.680519920588613
110,74,0.681042407888859
110,75,0.681939799914379
110,76,0.682466630046675
110,77,0.682900422853477
110,78,0.683388394038775
110,79,0.68394160182076
110,80,0.684172834680037
110,81,0.684524759868056
110,82,0.684846224688165
110,83,0.68520699575915
110,84,0.685528966852798
110,85,0.685564012340056
110,86,0.685899011373729
110,87,0.68575403429082
110,88,0.685615614907811
110,89,0.685664476799231
110,90,0.685479945316224
111,0,0.028892771292277
111,1,0.091897166130487
111,2,0.15707204174766
111,3,0.212798337885908
111,4,0.26038429084476
111,5,0.300799406067112
111,6,0.334751044533876
111,7,0.364089486237458
111,8,0.389811676236232
111,9,0.412171467139063
111,10,0.432010593925304
111,11,0.449872675336606
111,12,0.466247915878319
111,13,0.481149832591493
111,14,0.494628958841502
111,15,0.506916589694314
111,16,0.518009717588605
111,17,0.528131355000908
111,18,0.537683780788889
111,19,0.546781236579416
111,20,0.554922047122613
111,21,0.562749783043875
111,22,0.570195737688016
111,23,0.57681952062448
111,24,0.5829886923151
111,25,0.588807799283998
111,26,0.594173818392758
111,27,0.599303784944305
111,28,0.603928788989469
111,29,0.60820916587019
111,30,0.612211032013586
111,31,0.616142032729094
111,32,0.619688268744432
111,33,0.622919159654359
111,34,0.626095279468571
111,35,0.629020726011095
111,36,0.631572976310641
111,37,0.634493095779001
111,38,0.637011493864032
111,39,0.639377398670964
111,40,0.641436379955328
111,41,0.643796664172902
111,42,0.645878844714084
111,43,0.647868946746392
111,44,0.649461458843163
111,45,0.651107333961233
111,46,0.652885710510855
111,47,0.654508249196829
111,48,0.655929308808674
111,49,0.657406734404547
111,50,0.658675212647071
111,51,0.660094176699194
111,52,0.661310027862855
111,53,0.662400443263752
111,54,0.663870015632276
111,55,0.665031654393695
111,56,0.666005800693284
111,57,0.667073621333455
111,58,0.668333475563651
111,59,0.669149010154875
111,60,0.670088564165903
111,61,0.670804129641149
111,62,0.671785008645566
111,63,0.672688406574314
111,64,0.673556650972698
111,65,0.674508646176657
111,66,0.675391410961593
111,67,0.676209885700444
111,68,0.677041658576552
111,69,0.677936353206638
111,70,0.678670450777066
111,71,0.67941985489459
111,72,0.679996381705977
111,73,0.6805307925582
111,74,0.681347362104817
111,75,0.681892572737254
111,76,0.682751846304494
111,77,0.682835016580326
111,78,0.683376891888715
111,79,0.683922270426774
111,80,0.684263431140808
111,81,0.684666513700845
111,82,0.684936804300587
111,83,0.685038950163961
111,84,0.685426269068831
111,85,0.685409312500699
111,86,0.685644226751483
111,87,0.685762340769619
111,88,0.685864174108152
111,89,0.685658200102211
111,90,0.685479945316224
112,0,0.028960729796775
112,1,0.092053628722765
112,2,0.157137513856724
112,3,0.21301084235912
112,4,0.260816270368481
112,5,0.301368339904388
112,6,0.33532723966161
112,7,0.364589160669737
112,8,0.39029014958506
112,9,0.412697065300901
112,10,0.432329410858315
112,11,0.450350797634972
112,12,0.466613382782997
112,13,0.481424947707614
112,14,0.495025498501777
112,15,0.507257712793367
112,16,0.518397013873213
112,17,0.528682764461526
112,18,0.538185940256102
112,19,0.546920330516068
